Format Version,1.22,Take Name,Take 2022-05-25 02.04.15 PM_002,Capture Frame Rate,120.000000,Export Frame Rate,60.000000,Capture Start Time,2022-05-25 05.22.38.302 PM,Total Frames in Take,2969,Total Exported Frames,1485,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
635,10.583333,-0.088610,-0.753707,-0.082987,0.645900,-0.341752,1.266752,0.035282,0.000652,-0.307208,1.260202,0.071795,0.910631,-0.388527,1.275426,-0.005674,0.891826,-0.370762,1.273590,0.065852,0.909883,-0.300510,1.257789,0.009154,0.867370,-0.307249,1.259675,0.072113,-0.388964,1.275134,-0.005882,-0.370840,1.274109,0.066089,-0.299936,1.258098,0.008785,-0.171517,1.118013,-1.395161,,,,,,,,,,,,,,,,,,,,,,,,
636,10.600000,-0.085849,-0.760307,-0.084073,0.638353,-0.342590,1.266180,0.027422,0.000737,-0.308786,1.259620,0.064620,0.835360,-0.388538,1.274845,-0.014462,0.926929,-0.372240,1.272856,0.057408,0.902993,-0.300796,1.257400,0.002123,0.859946,-0.308714,1.258999,0.065466,-0.388654,1.274535,-0.014671,-0.372386,1.273386,0.057605,-0.300587,1.257782,0.001319,-0.171561,1.118041,-1.395157,,,,,,,,,,,,,,,,,,,,,,,,
637,10.616667,-0.084772,-0.768033,-0.084952,0.629065,-0.343143,1.265580,0.020011,0.000562,-0.310252,1.259036,0.058021,0.869259,-0.388061,1.274225,-0.022980,0.936912,-0.373515,1.272253,0.049266,0.936485,-0.300743,1.256807,-0.004263,0.895320,-0.310253,1.258483,0.058768,-0.388146,1.273923,-0.023196,-0.373514,1.272711,0.049404,-0.300654,1.257181,-0.004907,-0.171538,1.118027,-1.395144,,,,,,,,,,,,,,,,,,,,,,,,
638,10.633333,-0.082568,-0.776030,-0.084167,0.619578,-0.343349,1.264798,0.012575,0.000744,-0.311388,1.258441,0.051400,0.886085,-0.387219,1.273199,-0.031532,0.949825,-0.374467,1.271385,0.041055,0.945619,-0.300323,1.256168,-0.010625,0.884102,-0.311516,1.257803,0.052240,-0.387331,1.272860,-0.031644,-0.374611,1.271948,0.041244,-0.299912,1.256582,-0.011554,-0.171077,1.117777,-1.395089,,,,,,,,,,,,,,,,,,,,,,,,
639,10.650000,-0.082385,-0.781860,-0.076831,0.613192,-0.343020,1.264469,0.004839,0.000511,-0.311628,1.258922,0.044248,0.875099,-0.386253,1.271880,-0.040068,0.939981,-0.374650,1.271137,0.032731,0.915474,-0.299551,1.255939,-0.017557,0.839705,-0.311582,1.259095,0.043674,-0.386034,1.271959,-0.040039,-0.375257,1.271085,0.033228,-0.299219,1.255733,-0.017501,-0.171566,1.118022,-1.395171,,,,,,,,,,,,,,,,,,,,,,,,
640,10.666667,-0.078675,-0.791357,-0.081309,0.600793,-0.343085,1.263494,-0.001852,0.000383,-0.312983,1.257624,0.038506,0.967347,-0.384844,1.271272,-0.048072,0.961116,-0.375601,1.269942,0.025056,0.940372,-0.298914,1.255136,-0.022898,0.956646,-0.313263,1.257435,0.038578,-0.384706,1.271089,-0.048038,-0.375837,1.270215,0.025439,-0.298526,1.255250,-0.023403,-0.171563,1.118050,-1.395171,,,,,,,,,,,,,,,,,,,,,,,,
641,10.683333,-0.079263,-0.798353,-0.081724,0.591330,-0.342699,1.262609,-0.008466,0.000495,-0.313558,1.256793,0.032600,0.934653,-0.383352,1.270339,-0.055669,0.951975,-0.375821,1.269190,0.017658,0.923028,-0.298064,1.254114,-0.028453,0.921203,-0.313966,1.256674,0.032786,-0.383176,1.270185,-0.055616,-0.376021,1.269407,0.018083,-0.297626,1.254182,-0.029143,-0.171053,1.117756,-1.395076,,,,,,,,,,,,,,,,,,,,,,,,
642,10.700000,-0.075993,-0.805479,-0.082548,0.581905,-0.342041,1.261959,-0.014991,0.000459,-0.313878,1.256149,0.026752,0.940513,-0.381573,1.269656,-0.063142,0.957954,-0.375810,1.268347,0.010342,0.912604,-0.296904,1.253686,-0.033915,0.893415,-0.314210,1.256062,0.026807,-0.381469,1.269539,-0.063145,-0.376038,1.268528,0.010778,-0.296433,1.253717,-0.034414,-0.171539,1.118019,-1.395164,,,,,,,,,,,,,,,,,,,,,,,,
643,10.716667,-0.071290,-0.813098,-0.083728,0.571647,-0.340991,1.261489,-0.021093,0.000318,-0.313904,1.255643,0.021351,0.955069,-0.379285,1.269187,-0.070235,0.963514,-0.375451,1.267569,0.003369,0.946039,-0.295325,1.253556,-0.038858,0.930306,-0.314164,1.255383,0.021365,-0.379109,1.268952,-0.070209,-0.375591,1.267876,0.003685,-0.295098,1.253754,-0.039220,-0.171580,1.118092,-1.395204,,,,,,,,,,,,,,,,,,,,,,,,
644,10.733333,-0.073603,-0.819148,-0.083885,0.562621,-0.339702,1.260686,-0.027136,0.000480,-0.313549,1.254918,0.015901,0.938100,-0.376908,1.268325,-0.077115,0.958633,-0.374645,1.267039,-0.003439,0.914433,-0.293707,1.252462,-0.043890,0.879449,-0.313893,1.254784,0.015945,-0.376811,1.268177,-0.077051,-0.374956,1.267276,-0.003049,-0.293123,1.252520,-0.044413,-0.171552,1.118062,-1.395181,,,,,,,,,,,,,,,,,,,,,,,,
645,10.750000,-0.073922,-0.827888,-0.085307,0.549418,-0.338074,1.260218,-0.032693,0.000755,-0.313313,1.254435,0.011157,0.980439,-0.373658,1.267895,-0.083834,0.846287,-0.373729,1.266711,-0.010122,0.871757,-0.291597,1.251829,-0.047973,0.815378,-0.313546,1.254330,0.010819,-0.374282,1.267874,-0.084146,-0.374017,1.266929,-0.009677,-0.290360,1.251745,-0.047719,-0.171507,1.118033,-1.395156,,,,,,,,,,,,,,,,,,,,,,,,
646,10.766667,-0.071083,-0.832651,-0.087986,0.542124,-0.336586,1.259809,-0.038476,0.000539,-0.312619,1.253806,0.005784,0.970644,-0.371244,1.267734,-0.090212,0.910169,-0.372654,1.266133,-0.016521,0.923967,-0.289829,1.251561,-0.052955,0.872092,-0.312867,1.253688,0.005836,-0.371505,1.267667,-0.090299,-0.372901,1.266328,-0.016271,-0.288999,1.251557,-0.053187,-0.171535,1.118086,-1.395179,,,,,,,,,,,,,,,,,,,,,,,,
647,10.783333,-0.070922,-0.838094,-0.087597,0.533756,-0.334927,1.259172,-0.044052,0.000804,-0.311841,1.253286,0.000690,0.918300,-0.368552,1.266962,-0.096485,0.962638,-0.371422,1.265553,-0.022832,0.908299,-0.287892,1.250888,-0.057580,0.848065,-0.312038,1.253017,0.001187,-0.368617,1.266801,-0.096708,-0.371825,1.265878,-0.022457,-0.287184,1.251008,-0.058258,-0.171553,1.118048,-1.395157,,,,,,,,,,,,,,,,,,,,,,,,
648,10.800000,-0.070725,-0.843630,-0.088696,0.524805,-0.333155,1.258790,-0.049282,0.000637,-0.311028,1.252875,-0.004063,0.964848,-0.365654,1.266623,-0.102415,0.899454,-0.370079,1.265234,-0.028839,0.903991,-0.285859,1.250426,-0.061814,0.811819,-0.311448,1.252613,-0.003564,-0.365764,1.266451,-0.102518,-0.370199,1.265524,-0.028597,-0.285155,1.250583,-0.062495,-0.171526,1.118034,-1.395142,,,,,,,,,,,,,,,,,,,,,,,,
649,10.816667,-0.066866,-0.849504,-0.089938,0.515541,-0.331462,1.258232,-0.054204,0.000688,-0.310339,1.252240,-0.008517,0.901887,-0.362783,1.266128,-0.108030,0.944853,-0.368868,1.264437,-0.034579,0.880212,-0.283857,1.250122,-0.065691,0.830004,-0.310819,1.252146,-0.008194,-0.362723,1.266018,-0.108137,-0.369142,1.264620,-0.034078,-0.283112,1.250157,-0.066451,-0.171567,1.118066,-1.395182,,,,,,,,,,,,,,,,,,,,,,,,
650,10.833333,-0.062528,-0.857037,-0.088751,0.503688,-0.329528,1.257796,-0.058568,0.000847,-0.309673,1.251979,-0.012294,0.960017,-0.359359,1.265437,-0.113270,0.831565,-0.367524,1.263728,-0.040022,0.866935,-0.281556,1.250038,-0.068688,0.795962,-0.309908,1.251779,-0.012508,-0.359991,1.265338,-0.113704,-0.367833,1.264030,-0.039613,-0.280274,1.250054,-0.068421,-0.171558,1.118048,-1.395151,,,,,,,,,,,,,,,,,,,,,,,,
651,10.850000,-0.062822,-0.860698,-0.090219,0.497104,-0.327583,1.257353,-0.063661,0.000734,-0.308445,1.251449,-0.017096,0.888528,-0.356564,1.265115,-0.118801,0.927362,-0.365838,1.263375,-0.045685,0.899100,-0.279484,1.249473,-0.073061,0.812073,-0.308875,1.251349,-0.016616,-0.356631,1.265040,-0.118941,-0.366107,1.263536,-0.045367,-0.278640,1.249490,-0.073778,-0.171510,1.118004,-1.395117,,,,,,,,,,,,,,,,,,,,,,,,
652,10.866667,-0.063550,-0.865799,-0.090989,0.487928,-0.325314,1.257138,-0.068280,0.000526,-0.307168,1.251246,-0.021318,0.891845,-0.353116,1.264904,-0.124022,0.972118,-0.363917,1.263302,-0.051114,0.932941,-0.277054,1.249099,-0.076664,0.864183,-0.307652,1.251084,-0.020784,-0.353064,1.264772,-0.124036,-0.364022,1.263491,-0.050911,-0.276500,1.249210,-0.077419,-0.171507,1.118007,-1.395140,,,,,,,,,,,,,,,,,,,,,,,,
653,10.883333,-0.049564,-0.874493,-0.089254,0.474172,-0.323005,1.257410,-0.072165,0.000483,-0.306351,1.251599,-0.024643,0.893063,-0.349049,1.264927,-0.128784,0.952524,-0.362318,1.262498,-0.056307,0.920421,-0.274301,1.250615,-0.078925,0.848640,-0.306190,1.250710,-0.024588,-0.349364,1.264415,-0.129332,-0.361991,1.263233,-0.056233,-0.274484,1.251266,-0.078514,-0.171561,1.118039,-1.395144,,,,,,,,,,,,,,,,,,,,,,,,
654,10.900000,-0.052765,-0.877484,-0.093666,0.467402,-0.320217,1.257130,-0.076785,0.000667,-0.304320,1.250980,-0.029048,0.794674,-0.345352,1.265118,-0.133750,0.859735,-0.359700,1.262586,-0.061483,0.910250,-0.271495,1.249837,-0.082861,0.659291,-0.304616,1.250465,-0.028364,-0.345579,1.264876,-0.133920,-0.359796,1.263012,-0.061520,-0.270845,1.250155,-0.083325,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,10.916667,-0.050529,-0.883071,-0.096466,0.456429,-0.318152,1.257098,-0.080293,0.000723,-0.303464,1.250715,-0.032200,0.890973,-0.341843,1.265365,-0.137833,0.925304,-0.358008,1.262489,-0.065963,0.915229,-0.269293,1.249823,-0.085174,0.846602,-0.303094,1.250278,-0.032449,-0.342436,1.265192,-0.137848,-0.357544,1.262834,-0.066581,-0.269545,1.250118,-0.084229,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,10.933333,-0.047476,-0.889649,-0.097624,0.443554,-0.315173,1.256913,-0.084660,0.000923,-0.301891,1.250456,-0.036170,0.901884,-0.337181,1.265253,-0.142855,0.897860,-0.355447,1.262171,-0.071499,0.935332,-0.266173,1.249770,-0.088117,0.000000,-0.301270,1.249965,-0.036334,-0.337597,1.265127,-0.143651,-0.355082,1.262456,-0.071509,-0.266782,1.250106,-0.087065,-0.171096,1.117705,-1.395041,,,,,,,,,,,,,,,,,,,,,,,,
657,10.950000,-0.052982,-0.892830,-0.100180,0.435903,-0.312496,1.256729,-0.089169,0.000336,-0.300059,1.250184,-0.040468,0.942625,-0.333482,1.265256,-0.147714,0.927767,-0.352897,1.262545,-0.076647,0.967526,-0.263548,1.248933,-0.091849,0.000000,-0.300025,1.250155,-0.040196,-0.333584,1.265301,-0.148027,-0.352832,1.262530,-0.076612,,,,-0.171556,1.118031,-1.395149,,,,,,,,,,,,,,,,,,,,,,,,
658,10.966667,-0.049496,-0.900141,-0.094168,0.422407,-0.310317,1.257304,-0.093615,0.003054,-0.299313,1.251388,-0.044490,0.269707,-0.329581,1.265015,-0.152860,0.639832,-0.351134,1.262857,-0.082393,0.615042,-0.261238,1.249954,-0.094718,0.000000,-0.301645,1.252015,-0.047580,-0.329238,1.264906,-0.152196,-0.350469,1.262696,-0.081729,,,,,,,,,,,,,,,,-0.330773,1.258797,-0.066930,,,,,,,,,,,,
659,10.983333,-0.050470,-0.904198,-0.098902,0.412428,-0.306742,1.256680,-0.096933,0.000654,-0.296849,1.250396,-0.047617,0.876750,-0.324660,1.264879,-0.156534,0.880125,-0.347752,1.262465,-0.086564,0.927176,-0.257705,1.248979,-0.097017,0.000000,-0.296695,1.250324,-0.047103,-0.324783,1.264944,-0.157031,-0.347781,1.262471,-0.086578,,,,-0.171105,1.117710,-1.395052,,,,,,,,,,,,,,,,,,,,,,,,
660,11.000000,-0.039910,-0.908781,-0.097670,0.403714,-0.303403,1.257299,-0.100863,0.000846,-0.294454,1.250961,-0.051374,0.836090,-0.320190,1.265452,-0.160799,0.888670,-0.344729,1.262262,-0.091354,0.910483,-0.254239,1.250522,-0.099925,0.820016,-0.294965,1.250571,-0.050624,-0.320333,1.265284,-0.161187,-0.344852,1.262569,-0.091215,-0.253427,1.250761,-0.100423,-0.171558,1.118050,-1.395157,,,,,,,,,,,,,,,,,,,,,,,,
661,11.016667,-0.034349,-0.914316,-0.096633,0.391802,-0.300185,1.257768,-0.104133,0.000771,-0.292525,1.251477,-0.054423,0.827290,-0.315414,1.265810,-0.164499,0.899452,-0.341797,1.262349,-0.095747,0.905987,-0.251005,1.251436,-0.101865,0.823192,-0.292910,1.250797,-0.053712,-0.315839,1.265510,-0.165053,-0.341655,1.262845,-0.095779,-0.250345,1.251867,-0.101971,-0.171522,1.117983,-1.395117,,,,,,,,,,,,,,,,,,,,,,,,
662,11.033333,-0.039774,-0.917341,-0.098248,0.383732,-0.296731,1.257910,-0.107619,0.000865,-0.289955,1.251650,-0.057777,0.815148,-0.310879,1.265989,-0.168242,0.899831,-0.338412,1.263034,-0.099919,0.930518,-0.247677,1.250969,-0.104540,0.796008,-0.290715,1.251184,-0.056651,-0.310941,1.265809,-0.168584,-0.338360,1.263335,-0.099869,-0.246943,1.251271,-0.105298,-0.171082,1.117696,-1.395041,,,,,,,,,,,,,,,,,,,,,,,,
663,11.050000,-0.040433,-0.921371,-0.100157,0.373377,-0.293163,1.258464,-0.110757,0.000989,-0.287518,1.252108,-0.060785,0.866799,-0.305931,1.266686,-0.171666,0.885169,-0.334981,1.263761,-0.103972,0.949372,-0.244220,1.251303,-0.106603,0.831485,-0.288092,1.251756,-0.059616,-0.306049,1.266600,-0.172177,-0.335023,1.263982,-0.103968,-0.243507,1.251480,-0.107171,-0.171541,1.118047,-1.395155,,,,,,,,,,,,,,,,,,,,,,,,
664,11.066667,-0.040090,-0.925002,-0.098703,0.364723,-0.289731,1.259238,-0.113619,0.000782,-0.285016,1.253076,-0.063528,0.896188,-0.301366,1.267222,-0.174787,0.872692,-0.331670,1.264548,-0.107635,0.886918,-0.240873,1.252108,-0.108529,0.840722,-0.285306,1.253231,-0.063181,-0.301344,1.267376,-0.175257,-0.332083,1.264429,-0.107324,-0.240152,1.251907,-0.108738,-0.171564,1.118014,-1.395138,,,,,,,,,,,,,,,,,,,,,,,,
665,11.083333,-0.039294,-0.927863,-0.102301,0.356456,-0.286097,1.259684,-0.116470,0.000995,-0.282291,1.253209,-0.066340,0.000000,-0.296619,1.268063,-0.177786,0.861381,-0.328122,1.265067,-0.111202,0.808378,-0.237354,1.252396,-0.110552,0.849593,,,,-0.296469,1.268089,-0.178203,-0.328845,1.265122,-0.110796,-0.236819,1.252317,-0.110515,-0.171060,1.117721,-1.395046,,,,,,,,,,,,,-0.331073,0.053034,-0.638944,,,,,,,,,
666,11.100000,-0.034586,-0.935357,-0.099511,0.337652,-0.283482,1.260380,-0.118535,0.000883,-0.281687,1.254169,-0.068260,0.000000,-0.291544,1.268393,-0.180271,0.815615,-0.325727,1.265470,-0.115019,0.886076,-0.234971,1.253489,-0.110590,0.871953,,,,-0.291746,1.268529,-0.181260,-0.325455,1.265387,-0.114584,-0.235058,1.253446,-0.110107,-0.171099,1.117746,-1.395073,,,,,,,,,,,,,-0.331226,0.052951,-0.638528,,,,,,,,,
667,11.116667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.171114,1.117705,-1.395060,,,,,,,,,,,,,-0.331460,0.052497,-0.637113,,,,,,,,,
668,11.133333,-0.009957,-0.937519,-0.114544,0.328388,-0.275278,1.258243,-0.126335,0.003552,-0.274474,1.249885,-0.076346,0.000000,-0.282131,1.268694,-0.187852,0.827526,-0.317746,1.261747,-0.123679,0.888361,-0.226761,1.252645,-0.117462,0.862904,-0.273231,1.250581,-0.081239,-0.282555,1.268624,-0.187207,,,,-0.226774,1.252488,-0.116492,-0.171127,1.117982,-1.395149,,,,,,,,,,,,,-0.331616,0.052464,-0.636809,,,,,,,,,
669,11.150000,-0.030294,-0.943232,-0.101192,0.314891,-0.272938,1.260277,-0.127078,0.000857,-0.273582,1.253922,-0.076793,0.874391,-0.277998,1.268451,-0.189111,0.839463,-0.315319,1.265236,-0.125616,0.902265,-0.224852,1.253500,-0.116792,0.839382,-0.273148,1.253693,-0.076998,-0.278136,1.268436,-0.190146,-0.315247,1.265367,-0.125264,-0.225250,1.253611,-0.115942,-0.171101,1.117742,-1.395083,,,,,,,,,,,,,-0.331746,0.053534,-0.635874,,,,,,,,,
670,11.166667,-0.035075,-0.944109,-0.101617,0.311612,-0.269087,1.259705,-0.130186,0.000844,-0.270085,1.253487,-0.079889,0.880542,-0.273707,1.267766,-0.192268,0.832271,-0.311425,1.265087,-0.128983,0.924797,-0.221132,1.252479,-0.119604,0.844151,-0.270680,1.253505,-0.079322,-0.273460,1.267772,-0.192504,-0.311944,1.265107,-0.128710,-0.220242,1.252433,-0.120218,-0.171130,1.117727,-1.395068,,,,,,,,,,,,,-0.331377,0.053514,-0.636155,,,,,,,,,
671,11.183333,-0.026707,-0.947468,-0.099194,0.302905,-0.265942,1.260062,-0.132542,0.000632,-0.267852,1.253855,-0.082271,0.898290,-0.269442,1.268018,-0.194711,0.828532,-0.308375,1.264775,-0.132193,0.934039,-0.218101,1.253599,-0.120994,0.868974,-0.267968,1.253540,-0.082126,-0.269266,1.267848,-0.195558,-0.308602,1.265049,-0.131681,-0.217923,1.253800,-0.120875,-0.171559,1.118046,-1.395165,,,,,,,,,,,,,-0.333186,0.052921,-0.636078,,,,,,,,,
672,11.200000,-0.032185,-0.949547,-0.098567,0.295990,-0.262051,1.259671,-0.135185,0.000584,-0.264694,1.253755,-0.084912,0.924378,-0.264639,1.267332,-0.197436,0.943820,-0.304429,1.264862,-0.135423,0.891851,-0.214443,1.252734,-0.122970,0.864039,-0.265072,1.253930,-0.084806,-0.264432,1.267411,-0.197515,-0.304988,1.264757,-0.135143,-0.213688,1.252569,-0.123286,-0.171054,1.117737,-1.395050,,,,,,,,,,,,,-0.333432,0.052952,-0.636075,,,,,,,,,
673,11.216667,-0.024462,-0.954479,-0.094776,0.281762,-0.258591,1.259872,-0.137093,0.000632,-0.262718,1.254134,-0.086899,0.921863,-0.259342,1.267228,-0.199430,0.876341,-0.301011,1.264447,-0.138677,0.931453,-0.211293,1.253678,-0.123366,0.863336,-0.262290,1.253986,-0.087313,-0.259367,1.267188,-0.200081,-0.301304,1.264586,-0.138383,-0.211409,1.253726,-0.122581,-0.171554,1.118016,-1.395141,,,,,,,,,,,,,-0.334260,0.053144,-0.635614,,,,,,,,,
674,11.233333,-0.029719,-0.955029,-0.097840,0.278324,-0.254419,1.259712,-0.139772,0.000731,-0.258920,1.253896,-0.089619,0.913819,-0.254703,1.267237,-0.202093,0.915461,-0.296769,1.264817,-0.141599,0.862437,-0.207285,1.252896,-0.125778,0.837171,-0.259329,1.254043,-0.089585,-0.254485,1.267307,-0.202280,-0.297438,1.264741,-0.141230,-0.206388,1.252736,-0.125991,-0.171580,1.118086,-1.395176,,,,,,,,,,,,,-0.334314,0.053117,-0.635394,,,,,,,,,
675,11.250000,-0.029825,-0.957440,-0.099015,0.269473,-0.250093,1.259760,-0.142085,0.000468,-0.255526,1.253897,-0.092030,0.912751,-0.249218,1.267359,-0.204392,0.967673,-0.292390,1.264971,-0.144681,0.000000,-0.203240,1.252813,-0.127239,0.893716,-0.255990,1.253937,-0.091953,-0.249359,1.267373,-0.204382,,,,-0.202613,1.252758,-0.127328,-0.171543,1.118021,-1.395143,,,,,,,,,,,,,-0.334332,0.053069,-0.635136,,,,,,,,,
676,11.266667,-0.022402,-0.961300,-0.096643,0.257024,-0.246369,1.260151,-0.143785,0.000528,-0.253086,1.254310,-0.093883,0.931077,-0.243896,1.267644,-0.206061,0.919924,-0.288644,1.264795,-0.147543,0.889501,-0.199850,1.253854,-0.127653,0.846522,-0.253128,1.254070,-0.094061,-0.243766,1.267474,-0.206516,-0.289145,1.265080,-0.147177,-0.199439,1.253997,-0.127377,-0.171531,1.118015,-1.395154,,,,,,,,,,,,,,,,,,,,,,,,
677,11.283333,-0.027163,-0.962766,-0.099714,0.249801,-0.241825,1.259980,-0.146300,0.000690,-0.249303,1.254082,-0.096514,0.965220,-0.238398,1.267615,-0.208514,0.873435,-0.283985,1.265144,-0.150629,0.885100,-0.195613,1.253077,-0.129545,0.899141,-0.249818,1.254193,-0.096349,-0.238178,1.267653,-0.208601,-0.284584,1.265104,-0.150393,-0.194674,1.252959,-0.129873,-0.171572,1.118069,-1.395183,,,,,,,,,,,,,-0.332597,0.053609,-0.635131,,,,,,,,,
678,11.300000,-0.033397,-0.966729,-0.102088,0.232158,-0.237012,1.260798,-0.149137,0.001694,-0.246316,1.255054,-0.099641,0.922580,-0.231295,1.268340,-0.211194,0.936891,-0.278904,1.266655,-0.154932,0.873460,-0.191532,1.253144,-0.130782,0.841115,-0.246324,1.253941,-0.098539,-0.232634,1.267721,-0.210647,-0.277881,1.268466,-0.157907,-0.191074,1.253464,-0.130327,-0.171559,1.118086,-1.395157,,,,,,,,,,,,,-0.332263,0.053651,-0.635093,,,,,,,,,
679,11.316667,-0.024127,-0.968083,-0.099198,0.228894,-0.232963,1.260205,-0.150751,0.000779,-0.242586,1.254372,-0.101327,0.861028,-0.226851,1.267747,-0.212770,0.910180,-0.274906,1.265268,-0.156918,0.877475,-0.187509,1.253434,-0.131990,0.849721,-0.242842,1.254056,-0.100833,-0.227133,1.267634,-0.212931,-0.275083,1.265587,-0.157388,-0.186766,1.253546,-0.131834,-0.171523,1.118056,-1.395146,,,,,,,,,,,,,-0.331816,0.053656,-0.635118,,,,,,,,,
680,11.333333,-0.021743,-0.969254,-0.099202,0.224129,-0.228631,1.260063,-0.152787,0.000841,-0.238738,1.254161,-0.103468,0.900322,-0.221914,1.267668,-0.214736,0.870300,-0.270528,1.264973,-0.159380,0.850058,-0.183346,1.253448,-0.133566,0.837826,-0.239167,1.253950,-0.103467,-0.221631,1.267519,-0.215177,-0.271189,1.265224,-0.158928,-0.182508,1.253576,-0.133567,-0.171545,1.118083,-1.395166,,,,,,,,,,,,,-0.330095,0.052935,-0.635325,,,,,,,,,
681,11.350000,-0.022241,-0.970917,-0.099664,0.216547,-0.224087,1.259874,-0.155172,0.001024,-0.234966,1.253999,-0.106014,0.873904,-0.216399,1.267461,-0.217010,0.862516,-0.265864,1.264893,-0.162407,0.831001,-0.179120,1.253142,-0.135258,0.773265,-0.235509,1.253895,-0.105877,-0.216146,1.267395,-0.217391,-0.266700,1.265059,-0.162110,-0.177891,1.253154,-0.135306,-0.171563,1.118066,-1.395154,,,,,,,,,,,,,-0.329501,0.052820,-0.635654,,,,,,,,,
682,11.366667,-0.019750,-0.973336,-0.099914,0.205533,-0.219666,1.259790,-0.157437,0.000738,-0.231654,1.253856,-0.108544,0.916125,-0.210581,1.267436,-0.219077,0.872301,-0.261279,1.264704,-0.165626,0.884964,-0.175150,1.253164,-0.136500,0.851356,-0.231861,1.253580,-0.108442,-0.210533,1.267294,-0.219587,-0.261745,1.265002,-0.165528,-0.174491,1.253296,-0.136190,-0.171527,1.118048,-1.395144,,,,,,,,,,,,,,,,,,,,,,,,
683,11.383333,-0.018528,-0.975157,-0.099336,0.197123,-0.214948,1.259788,-0.159888,0.000679,-0.227776,1.253906,-0.111203,0.843233,-0.204803,1.267363,-0.221372,0.917922,-0.256418,1.264649,-0.168804,0.901330,-0.170796,1.253235,-0.138173,0.845434,-0.228125,1.253592,-0.110919,-0.204694,1.267204,-0.221702,-0.256800,1.264951,-0.168775,-0.170158,1.253411,-0.138149,-0.171519,1.118046,-1.395138,,,,,,,,,,,,,,,,,,,,,,,,
684,11.400000,-0.017760,-0.977143,-0.099743,0.186892,-0.210195,1.259646,-0.162269,0.000485,-0.224041,1.253756,-0.113864,0.880401,-0.198762,1.267233,-0.223524,0.877475,-0.251466,1.264536,-0.172048,0.891603,-0.166510,1.253059,-0.139638,0.863934,-0.224100,1.253499,-0.113853,-0.198830,1.267103,-0.223932,-0.251725,1.264808,-0.172050,-0.166112,1.253182,-0.139235,-0.171566,1.118082,-1.395164,,,,,,,,,,,,,,,,,,,,,,,,
685,11.416667,-0.020200,-0.978563,-0.097657,0.180193,-0.205034,1.259679,-0.164823,0.000725,-0.219542,1.254130,-0.116572,0.924927,-0.192763,1.266866,-0.225965,0.860481,-0.246148,1.264730,-0.175168,0.913074,-0.161683,1.252988,-0.141588,0.883701,-0.219888,1.253839,-0.116605,-0.192737,1.266698,-0.226531,-0.246459,1.265032,-0.174931,-0.161007,1.253155,-0.141223,-0.171550,1.118076,-1.395149,,,,,,,,,,,,,,,,,,,,,,,,
686,11.433333,-0.016261,-0.980094,-0.096068,0.172984,-0.200091,1.259588,-0.167336,0.000738,-0.215300,1.254046,-0.119301,0.877806,-0.186931,1.266725,-0.228298,0.859882,-0.241075,1.264331,-0.178322,0.884354,-0.157057,1.253251,-0.143422,0.821566,-0.215591,1.253949,-0.119317,-0.186801,1.266679,-0.228715,-0.241636,1.264471,-0.178166,-0.156280,1.253259,-0.143132,-0.171509,1.118013,-1.395139,,,,,,,,,,,,,,,,,,,,,,,,
687,11.450000,-0.015831,-0.981394,-0.095904,0.165584,-0.194983,1.259716,-0.169805,0.000755,-0.210915,1.254214,-0.122001,0.916033,-0.180905,1.266806,-0.230568,0.865402,-0.235794,1.264471,-0.181410,0.881155,-0.152316,1.253375,-0.145243,0.851022,-0.211239,1.254028,-0.122032,-0.180737,1.266703,-0.231093,-0.236270,1.264679,-0.181146,-0.151646,1.253464,-0.144948,-0.171538,1.118016,-1.395154,,,,,,,,,,,,,,,,,,,,,,,,
688,11.466667,-0.015353,-0.982589,-0.096629,0.157944,-0.189813,1.259940,-0.172158,0.000640,-0.206488,1.254397,-0.124612,0.924459,-0.174789,1.267087,-0.232687,0.890288,-0.230436,1.264738,-0.184388,0.907883,-0.147537,1.253540,-0.146944,0.864895,-0.206813,1.254215,-0.124605,-0.174700,1.266991,-0.233118,-0.230785,1.264933,-0.184227,-0.146915,1.253628,-0.146677,-0.171563,1.118057,-1.395153,,,,,,,,,,,,,,,,,,,,,,,,
